423;Rutherford;Polk;09-03-1930
425;Herbert;Cleveland;12-11-1985
427;Jimmy;Wilson;13-12-1955
429;Warren;Johnson;08-04-1964
431;Ulysses;Adams;15-07-1934
433;William;Ford;01-08-1970
435;John;Van Buren;19-06-1937
437;Chester;Buchanan;27-09-2000
439;William;Washington;01-10-1941
441;Ulysses;Quincy;20-06-1992
443;Calvin;Johnson;04-07-1957
445;Chester;Wilson;11-11-1935
447;Andrew;Garfield;19-09-1996
449;Ronald;Monroe;31-07-1933
451;William;Hayes;29-06-1980
453;Bill;Eisenhower;26-02-1921
455;Warren;Tyler;20-07-1984
457;Thomas;Nixon;15-01-1923
459;Theodore;Ford;13-11-1944
461;Andrew;Garfield;08-03-1985
463;Theodore;Quincy;17-03-1940
465;Zachary;Harding;11-08-1937
467;Theodore;Harding;05-01-1982
469;William;Adams;18-03-1928
471;Benjamin;Harrison;26-11-1944
473;George;Kennedy;09-08-1937
475;Theodore;Madison;16-07-1998
477;Franklin;Buchanan;22-01-1941
479;Jimmy;Harrison;26-07-1967
481;Harry;Truman;20-11-1976
483;Theodore;Polk;02-01-1987
485;Thomas;Washington;11-01-1920
487;Abraham;Hoover;11-08-1938
489;Lyndon;Harrison;16-08-1944
491;Millard;Johnson;06-08-1968
493;Chester;Quincy;06-05-1939
495;Abraham;Adams;10-08-1978
497;George;Arthur;25-10-1939
499;Martin;Carter;01-10-1947
501;Herbert;Grant;29-04-1959
503;Thomas;Ford;30-03-1953
505;Lyndon;Clinton;30-12-2004
507;Millard;Garfield;27-02-2000
509;Grover;Ford;15-05-1960
511;George;Taylor;18-04-1922
513;Herbert;Wilson;29-04-1957
515;Harry;Quincy;15-01-1924
517;Thomas;Cleveland;24-02-1931
519;Franklin;Reagan;21-01-1945
521;Richard;Pierce;24-12-1936
523;Chester;Adams;18-10-1921
525;Benjamin;Van Buren;20-08-1943
527;Ulysses;Roosevelt;12-12-1978
529;George;Taylor;21-03-1951
531;Martin;Lincoln;20-09-1989
533;Harry;Harding;11-05-2012
535;Thomas;Roosevelt;07-09-1984
537;Franklin;Quincy;13-06-1939
539;Bill;Madison;30-06-1933
541;Chester;Polk;19-01-1978
543;Zachary;Buchanan;30-07-1992
545;James;Harrison;26-07-1932
547;Grover;Johnson;23-09-1968
549;Jimmy;Harrison;21-10-1974
551;William;Jefferson;29-02-1976
553;Lyndon;Taft;23-04-1982
555;Dwight;Quincy;08-11-1938
557;Dwight;Roosevelt;09-05-1996
559;Andrew;Harrison;28-06-1921
561;Martin;Cleveland;11-08-1926
563;Ulysses;Adams;01-01-1984
565;Jimmy;Wilson;11-05-1924
567;Thomas;Pierce;04-12-1984
569;Benjamin;Eisenhower;02-01-1921
571;Millard;Quincy;23-08-2004
573;Woodrow;Garfield;25-05-2006
575;Abraham;Truman;09-06-1936
577;Millard;Taft;11-09-2004
579;Calvin;Jefferson;15-12-1942
581;Grover;Wilson;16-04-1986
583;Grover;Polk;11-10-2001
585;Richard;Johnson;25-05-1990
587;Gerald;Tyler;04-12-1989
589;Ronald;Buchanan;26-06-1962
591;Chester;Monroe;21-12-1934
593;Dwight;Taylor;15-03-1997
595;Grover;Roosevelt;28-05-2012
597;Warren;Buchanan;12-08-2004
599;Harry;Adams;18-01-1946
601;Gerald;Adams;27-06-1961
603;Gerald;Taft;18-04-1944
605;Gerald;Pierce;23-12-1983
607;Martin;Washington;30-09-1937
609;Herbert;Harrison;14-07-1972
611;Theodore;Harding;31-01-1974
613;John;Eisenhower;10-05-1974
615;Dwight;Eisenhower;24-05-1990
617;Chester;Wilson;08-10-2010
619;Ronald;Polk;12-01-1922
621;Harry;Jackson;12-10-1977
623;Zachary;Jackson;31-12-1972
625;Bill;Reagan;19-07-1986
627;James;Quincy;24-02-1932
629;Thomas;Van Buren;10-12-1995
631;Franklin;Grant;12-12-2010
633;Jimmy;Carter;25-02-1958
635;William;Polk;23-02-1928
637;Harry;Johnson;27-06-1976
639;Millard;Truman;22-05-1938
641;Millard;Roosevelt;23-01-1955
643;William;Pierce;15-05-1938
645;Richard;Polk;16-02-1959
647;Warren;Buchanan;24-10-1965
649;Lyndon;Cleveland;07-10-1969
651;John;Quincy;28-08-1991
653;Chester;Johnson;07-04-1923
655;Warren;Jefferson;28-11-1952
657;Chester;Monroe;15-04-1967
659;Thomas;Jackson;07-11-1936
661;Gerald;Coolidge;25-02-1931
663;Benjamin;Johnson;01-02-1959
665;Dwight;Wilson;25-01-1986
667;Woodrow;Kennedy;25-07-2012
669;Grover;Pierce;29-09-1982
671;Lyndon;Clinton;30-08-1967
673;Jimmy;Harrison;06-05-1986
675;Rutherford;Eisenhower;26-06-1965
677;Abraham;Quincy;17-01-1922
679;Jimmy;Harding;20-11-1979
681;Martin;Eisenhower;25-01-1995
683;Martin;McKinley;13-05-1982
685;Lyndon;Hayes;22-07-1969
687;Lyndon;Monroe;25-07-1938
689;Thomas;Jefferson;08-03-1952
691;Ronald;Taylor;25-06-1923
693;Thomas;McKinley;19-04-1955
695;Andrew;Roosevelt;06-02-1980
697;Franklin;Clinton;20-08-1945
699;Herbert;Hoover;17-01-1992
701;Martin;Eisenhower;27-03-1950
703;Zachary;Jefferson;18-05-1934
705;Woodrow;Eisenhower;24-07-1930
707;George;Taylor;14-09-2004
709;Thomas;Reagan;08-04-2000
711;Thomas;Tyler;30-10-1954
713;Thomas;Fillmore;12-02-1979
715;Jimmy;Harding;10-12-1929
717;George;Polk;02-08-2005
719;Zachary;Carter;12-08-1948
721;James;Harrison;17-12-1974
723;Martin;Carter;27-08-1943
725;Andrew;Johnson;12-02-1997
727;Jimmy;Coolidge;17-09-1991
729;Bill;Truman;23-10-2006
731;Warren;Cleveland;26-11-2003
733;Benjamin;Quincy;05-11-1953
735;George;Madison;28-02-1951
737;Zachary;Ford;12-07-1949
739;John;Quincy;30-03-1987
741;Calvin;Polk;23-01-1949
743;Warren;Nixon;18-08-1999
745;Harry;Nixon;25-12-2008
747;Jimmy;Quincy;24-07-1990
749;Dwight;Roosevelt;25-02-1951
751;Gerald;Ford;25-09-1994
753;Thomas;Pierce;12-06-1956
755;George;Madison;08-11-1925
757;Ronald;Ford;06-04-1987
759;Thomas;McKinley;27-06-1966
761;Jimmy;Jackson;27-06-1943
763;Andrew;Harding;10-10-1973
765;Franklin;Adams;26-02-1933
767;Dwight;Harrison;20-06-1935
769;George;Cleveland;27-04-1988
771;Rutherford;Nixon;17-03-1980
773;Warren;Wilson;10-09-1964
775;Harry;Reagan;13-01-1945
777;Martin;Jackson;26-02-1942
779;James;Reagan;17-06-1963
781;Harry;Roosevelt;06-11-1976
783;Andrew;Lincoln;13-04-1931
785;Herbert;Quincy;03-07-1960
787;Zachary;Harrison;19-01-1924
789;Rutherford;Johnson;21-09-1925
791;Zachary;Harrison;11-12-2011
793;Jimmy;Hayes;21-07-2008
795;Benjamin;Eisenhower;15-05-1994
797;John;Eisenhower;12-11-1964
799;Gerald;Cleveland;17-10-1928
801;Millard;Fillmore;02-06-1999
803;Andrew;Pierce;25-09-2006
805;Dwight;Pierce;22-04-1938
807;William;Adams;14-08-2003
809;Woodrow;Garfield;29-09-1941
811;Millard;Ford;18-08-2002
813;Harry;Truman;15-11-1933
815;Herbert;Madison;13-12-1999
817;James;Ford;15-04-1956
819;Dwight;Washington;04-03-2009
821;William;Quincy;04-01-1938
823;John;McKinley;11-06-1971
825;Gerald;Buchanan;20-02-1955
827;Martin;Truman;21-12-2009
829;Warren;Fillmore;31-10-2000
831;Dwight;Garfield;15-08-1971
833;Abraham;McKinley;26-11-1928
835;Rutherford;Fillmore;24-09-1950
837;Gerald;Polk;10-04-1977
839;Zachary;Kennedy;04-06-1997
841;Jimmy;Adams;17-08-1971
843;Ronald;McKinley;19-01-1960
845;Richard;Buchanan;03-03-1993
847;Ulysses;Adams;07-11-1976
849;Andrew;Madison;07-04-1970
851;Martin;Wilson;13-01-1943
853;Calvin;Taylor;03-08-1994
855;Dwight;McKinley;20-06-1987
857;Bill;Adams;09-07-1970
859;Ronald;Grant;04-04-1969
861;Harry;Jefferson;24-03-1955
863;Warren;Hayes;10-07-1952
865;Chester;Carter;26-03-1976
867;Dwight;Eisenhower;17-10-1964
869;Dwight;Pierce;25-07-2008
871;Richard;Adams;18-09-1989
873;Ulysses;Truman;06-01-1972
875;James;Quincy;02-12-2010
877;Gerald;Monroe;15-06-1936
879;Lyndon;Grant;25-07-1944
881;William;Garfield;31-07-1930
883;Jimmy;Nixon;05-02-1983
885;James;Coolidge;07-01-1991
887;Zachary;Jackson;12-09-1934
889;Herbert;Grant;20-03-1942
891;Andrew;Grant;30-10-1934
893;James;Quincy;14-04-2001
895;Ulysses;Fillmore;12-01-1943
897;Warren;Kennedy;10-01-1965
899;Herbert;Garfield;04-10-1939
901;Harry;Pierce;27-07-1998
903;Herbert;Taylor;05-04-1949
905;Theodore;Harrison;06-12-1924
907;John;Roosevelt;30-05-2003
909;Theodore;Hoover;05-08-1935
911;John;Buchanan;25-08-1945
913;Jimmy;Pierce;06-03-1994
915;James;Jefferson;06-09-1981
917;George;Van Buren;12-05-1956
919;Warren;Pierce;05-06-2001
921;Dwight;Arthur;01-10-1985
923;Jimmy;McKinley;25-01-2010
925;Jimmy;Quincy;14-03-2008
927;George;Pierce;31-08-1948
929;Woodrow;Wilson;05-06-2010
931;Theodore;Taft;19-05-1942
933;Dwight;Pierce;06-12-1998
935;Calvin;Jackson;03-10-1981
937;Woodrow;Jackson;22-02-1949
939;James;Adams;14-06-1997
941;Abraham;Jackson;09-11-1983
943;Dwight;Clinton;05-02-1959
945;Calvin;Hayes;04-04-2008
947;Jimmy;Harding;09-01-1988
949;Martin;Jefferson;22-04-1971
951;Warren;Coolidge;24-10-1954
953;Warren;Roosevelt;07-08-1955
955;Thomas;Monroe;21-09-1943
957;Andrew;Polk;10-08-1931
959;William;Coolidge;12-09-1959
961;Rutherford;Truman;07-07-1925
963;Calvin;Clinton;10-09-1993
965;Bill;Washington;11-11-1971
967;Jimmy;Pierce;16-10-1965
969;Ronald;Carter;29-12-2005
971;Benjamin;Garfield;08-01-1993
973;Lyndon;Garfield;10-07-1978
975;Warren;Polk;08-04-1967
977;Chester;Johnson;12-07-2012
979;Grover;Washington;03-10-1981
981;Herbert;Polk;19-07-1935
983;Woodrow;Taft;17-06-1926
985;William;Pierce;16-10-1938
987;Herbert;Arthur;10-10-1946
989;William;Adams;05-03-1995
991;Abraham;Hoover;09-02-1976
993;Franklin;Hayes;03-04-1924
995;Ulysses;Polk;22-06-1978
997;Lyndon;Polk;15-06-1999
999;Thomas;Van Buren;28-11-1941
1001;William;Kennedy;31-08-2006
1003;John;Quincy;21-06-2010
1005;Dwight;Jefferson;08-05-1943
1007;Ulysses;McKinley;30-09-1973
1009;Thomas;Van Buren;23-09-1968
1011;Grover;Truman;13-04-1993
1013;Woodrow;Grant;23-11-1974
1015;Andrew;Carter;31-10-1974
1017;James;Adams;19-09-2010
1019;Richard;Hayes;03-02-1978
1021;Theodore;Johnson;05-11-1965
1023;Andrew;Taft;02-04-1960
1025;William;Harrison;08-07-1970
1027;Ronald;Harrison;20-05-2011
1029;Bill;Roosevelt;14-06-1993
1031;Rutherford;Harrison;04-04-1999
1033;James;Adams;19-05-1995
1035;Richard;Arthur;07-05-2011
1037;Franklin;Eisenhower;01-06-1972
1039;Thomas;Wilson;16-09-1925
1041;William;Van Buren;30-12-1972
1043;Harry;Clinton;14-07-2006
1045;Gerald;Roosevelt;16-08-1953
1047;William;Roosevelt;01-01-1959
1049;Dwight;Garfield;07-08-1950
1051;Gerald;McKinley;27-04-1963
1053;Ulysses;Harding;23-02-1987
1055;Lyndon;Fillmore;30-09-1949
1057;Chester;Fillmore;15-08-1958
1059;George;Lincoln;25-03-2004
1061;Warren;Hayes;22-01-1975
1063;Ronald;Harrison;16-04-1985
1065;Dwight;Jackson;05-01-1990
1067;Bill;Garfield;05-04-1985
1069;Millard;Quincy;28-10-1941
1071;Ronald;Reagan;04-03-1959
1073;Theodore;Garfield;03-07-1974
1075;John;Monroe;17-08-1969
1077;Ronald;Roosevelt;21-07-1998
1079;Millard;Hoover;22-03-1956
1081;Richard;Taylor;12-02-1986
1083;Ronald;Polk;27-07-1970
1085;Grover;Wilson;22-02-1948
1087;Rutherford;Arthur;14-01-2005
1089;Grover;Harding;18-12-1934
1091;Grover;Fillmore;24-11-1968
1093;Bill;Grant;09-03-1948
1095;Harry;Adams;08-02-1922
1097;Ronald;Ford;26-08-1991
1099;Herbert;Johnson;02-04-1970
1101;Millard;Polk;30-09-1965
1103;Dwight;Monroe;12-10-1990
1105;Herbert;Roosevelt;27-11-1976
1107;Ronald;Nixon;01-12-1959
1109;Grover;Roosevelt;20-05-1942
1111;Franklin;Wilson;03-11-1967
1113;Richard;Cleveland;30-09-2009
1115;Calvin;Madison;10-05-1924
1117;Dwight;Adams;27-06-1945
1119;Andrew;Buchanan;16-03-1945
1121;James;Van Buren;27-02-1942
1123;Zachary;Harding;26-05-1986
1125;James;Hoover;20-09-1970
1127;Herbert;Eisenhower;23-10-1966
1129;Zachary;Cleveland;16-07-1930
1131;Benjamin;Carter;11-03-1960
1133;Grover;Tyler;16-05-1969
1135;Theodore;Cleveland;26-06-2004
1137;Jimmy;Roosevelt;07-02-1932
1139;Warren;Taft;10-12-1991
1141;Warren;Wilson;02-10-1964
1143;Franklin;Van Buren;13-01-1983
1145;Ulysses;Ford;01-04-2010
1147;Harry;Coolidge;03-05-1927
1149;George;Johnson;06-02-1932
1151;George;Ford;10-06-1941
1153;Herbert;Roosevelt;09-04-1997
1155;Herbert;Harding;29-07-1981
1157;Chester;Fillmore;03-04-2005
1159;Richard;Roosevelt;29-06-1962
1161;Calvin;Lincoln;30-12-1966
1163;Ulysses;Tyler;14-09-1931
1165;Theodore;Johnson;05-03-2006
1167;Warren;Coolidge;23-09-1963
1169;Abraham;Harding;06-10-1930
1171;Martin;Madison;06-10-1979
1173;Franklin;Harrison;17-07-1966
1175;Herbert;Hayes;22-11-1981
1177;Thomas;Cleveland;02-11-1998
1179;Gerald;Garfield;05-04-1934
1181;Bill;Monroe;11-12-1993
1183;John;Roosevelt;08-10-1968
1185;Bill;Roosevelt;26-07-1971
1187;Herbert;Fillmore;18-12-2000
1189;Andrew;Jackson;05-11-1967
1191;James;Coolidge;15-04-1928
1193;Harry;Harrison;25-09-1984
1195;James;Arthur;25-01-1944
1197;John;Wilson;02-02-1971
1199;William;Harrison;15-07-1953
1201;Andrew;Hoover;16-03-1992
1203;Thomas;Pierce;16-03-1993
1205;Gerald;Adams;28-11-1955
1207;Jimmy;Pierce;26-04-1924
1209;Gerald;Lincoln;13-07-1941
1211;Calvin;Lincoln;04-10-1940
1213;Theodore;Wilson;05-06-1999
1215;Zachary;Monroe;15-06-1929
1217;Theodore;Roosevelt;27-04-1976
1219;Bill;Taft;12-04-1924
1221;Warren;Jefferson;19-03-1928
1223;Gerald;Ford;30-12-1953
1225;Millard;Johnson;04-02-1997
1227;Benjamin;Harrison;14-09-1986
1229;Millard;Garfield;02-01-1965
1231;Andrew;Washington;15-02-1948
1233;Herbert;Jefferson;08-01-1965
1235;Woodrow;Polk;25-06-1924
1237;Warren;Adams;29-07-2004
1239;Warren;Johnson;08-04-1957
1241;Richard;Grant;08-03-1930
1243;Franklin;Carter;11-05-1989
1245;Rutherford;Madison;25-11-1969
1247;George;Monroe;09-08-1936
1249;Herbert;Taft;12-03-1999
1251;Millard;Buchanan;21-01-1958
1253;Lyndon;Adams;21-12-1949
1255;William;Reagan;24-10-2010
1257;George;McKinley;27-09-1931
1259;Rutherford;Johnson;19-08-1992
1261;Grover;Carter;01-03-1962
1263;Franklin;Carter;30-05-1994
1265;Benjamin;Jefferson;18-01-1957
1267;Millard;Van Buren;20-09-2006
1269;Jimmy;Harrison;05-11-2006
1271;Harry;Wilson;23-10-1956
1273;Harry;Washington;29-08-1987
1275;Abraham;Grant;08-04-1946
1277;Martin;Ford;22-10-2008
1279;Jimmy;Harding;08-07-1967
1281;Jimmy;Hoover;21-08-1953
1283;Gerald;Carter;09-12-2004
1285;Abraham;McKinley;20-04-1989
1287;Gerald;Taylor;13-08-2003
1289;Abraham;Roosevelt;23-03-1956
1291;William;Jackson;23-06-1971
1293;Grover;Madison;18-11-1942
1295;Martin;Van Buren;06-01-1928
1297;Gerald;Harding;08-02-1946
1299;Jimmy;Van Buren;16-11-1998
1301;James;Wilson;05-11-1938
1303;George;Monroe;21-07-1939
1305;Gerald;Adams;26-09-1925
1307;Bill;Clinton;14-06-1932
1309;Richard;Tyler;20-11-1928
1311;Harry;Wilson;12-03-1956
1313;Grover;Cleveland;14-11-2001
1315;Gerald;Garfield;08-02-2001
1317;John;Roosevelt;29-08-1991
1319;Jimmy;Harrison;07-05-1925
1321;Ronald;Johnson;23-01-1996
1323;Benjamin;Harrison;12-06-1936
1325;Calvin;Monroe;04-03-1980
1327;Theodore;Garfield;16-03-1970
1329;Calvin;Van Buren;25-01-1920
1331;Harry;Quincy;25-07-1966
1333;Thomas;Grant;13-07-1920
1335;Theodore;Kennedy;03-11-1994
1337;Theodore;Kennedy;20-02-1953
1339;Richard;McKinley;20-06-1967
1341;Martin;Roosevelt;18-01-1926
1343;William;Eisenhower;04-08-1999
1345;Herbert;Roosevelt;18-11-1988
1347;Benjamin;Roosevelt;04-05-1966
1349;William;Roosevelt;10-12-1953
1351;Zachary;Washington;27-12-1973
1353;Andrew;Truman;20-08-1979
1355;Richard;Arthur;26-11-1950
1357;Herbert;Nixon;20-09-1954
1359;Franklin;Truman;22-04-1927
1361;Harry;Harding;08-09-1941
1363;William;Polk;29-03-2008
1365;Millard;Taft;01-12-1940
1367;Gerald;Cleveland;11-05-1970
1369;Andrew;Monroe;10-04-1941
1371;Bill;McKinley;21-07-1988
1373;Abraham;Carter;29-04-1928
1375;James;Hoover;20-01-1980
1377;Ulysses;Quincy;02-01-1987
1379;Calvin;Hayes;02-04-1999
1381;Dwight;McKinley;27-08-1998
1383;Gerald;Johnson;03-08-1934
1385;Grover;Fillmore;06-08-1926
1387;Bill;Eisenhower;20-11-1968
1389;Woodrow;Washington;06-09-1967
1391;Herbert;Harding;17-01-1922
1393;Herbert;Tyler;15-10-1998
1395;Lyndon;Johnson;29-04-1996
1397;Zachary;Adams;17-01-1944
1399;Andrew;Harrison;02-07-1980
1401;Benjamin;Clinton;12-02-1998
1403;Millard;Lincoln;08-07-2012
1405;Warren;Johnson;14-06-1991
1407;George;Carter;24-06-1952
1409;Warren;Monroe;16-07-1951
1411;Warren;Johnson;19-02-1985
1413;Franklin;Johnson;24-07-1948
1415;Bill;Adams;23-11-2011
1417;James;Eisenhower;27-02-1926
1419;Martin;Hayes;16-03-1981
1421;George;Harding;30-11-2009
1423;Chester;Eisenhower;24-05-2006
1425;Gerald;Jackson;12-03-1965
1427;Rutherford;Kennedy;11-09-1937
1429;Harry;Taft;10-03-1950
1431;Dwight;Hoover;16-02-1924
1433;John;Coolidge;24-10-1978
1435;Millard;Ford;17-11-1928
1437;Calvin;Cleveland;20-07-1927
1439;Dwight;Roosevelt;04-09-1947
1441;Ulysses;Harrison;26-11-1928
1443;Herbert;Arthur;28-12-1992
1445;Harry;Kennedy;26-04-1936
1447;Rutherford;Roosevelt;26-01-1998
1449;Jimmy;Truman;01-11-1958
1451;Ulysses;Adams;04-07-1955
1453;Benjamin;Hoover;09-01-1957
1455;Bill;Garfield;01-05-2004
1457;Gerald;Cleveland;30-12-1997
1459;Lyndon;Van Buren;24-01-1977
1461;Warren;Cleveland;22-10-1979
1463;Warren;Cleveland;02-02-2011
1465;William;Buchanan;30-05-1932
1467;Richard;Hoover;07-10-1993
1469;Ulysses;Madison;09-06-1980
1471;Franklin;Madison;31-05-1982
1473;Martin;Buchanan;17-11-1933
1475;Lyndon;Truman;24-02-1920
1477;James;Eisenhower;12-08-1956
1479;Jimmy;Madison;23-12-1983
1481;Martin;Carter;31-01-1980
1483;Calvin;Ford;21-11-1988
